Centre College,Football,D3,Southern Athletic Association
Wesleyan University,Football,D3,NESCAC
John Carroll University,Football,D3,Ohio Athletic Conference
Linfield University,Football,D3,Northwest Conference
Wartburg College,Football,D3,American Rivers Conference
SUNY Cortland,Football,D3,State University of New York Athletic Conference
Lebanon Valley College,Football,D3,State University of New York Athletic Conference
Wabash College,Football,D3,NCAC
Central College,Football,D3,American Rivers Conference
Simpson College,Football,D3,American Rivers Conference
Marietta College,Football,D3,Ohio Athletic Conference
Otterbein University,Football,D3,Ohio Athletic Conference
Hampden-Sydney College,Football,D3,ODAC
University of Mary Hardin-Baylor,Football,D3,American Southwest Conference
Randolph-Macon College,Football,D3,ODAC
Trinity College,Football,D3,NESCAC
Bowdoin College,Football,D3,NESCAC
Saint John's University MN,Football,D3,Minnesota Intercollegiate Athletic Conference
Lycoming College,Football,D3,State University of New York Athletic Conference
SUNY Brockport,Football,D3,State University of New York Athletic Conference
Ithaca College,Football,D3,State University of New York Athletic Conference
Ohio Northern University,Football,D3,Ohio Athletic Conference
Wabash College,Men's Basketball,D3,NCAC
Wheaton College,Men's Basketball,D3,CCIW
Augustana College,Men's Basketball,D3,CCIW
Whitworth University,Men's Basketball,D3,Northwest Conference
California Lutheran University,Men's Soccer,D3,Southern California Intercollegiate Athletic Conference
Carleton College,Men's Soccer,D3,Minnesota Intercollegiate Athletic Conference
Saint John's University MN,Men's Soccer,D3,Minnesota Intercollegiate Athletic Conference
Augsburg University,Men's Soccer,D3,Minnesota Intercollegiate Athletic Conference
Macalester College,Men's Soccer,D3,Minnesota Intercollegiate Athletic Conference
Bethel University MN,Men's Soccer,D3,Minnesota Intercollegiate Athletic Conference
George Fox University,Men's Soccer,D3,Northwest Conference
Pacific Lutheran University,Men's Soccer,D3,Northwest Conference
Whitworth University,Men's Soccer,D3,Northwest Conference
Linfield University,Men's Soccer,D3,Northwest Conference
Claremont-Mudd-Scripps,Men's Soccer,D3,Southern California Intercollegiate Athletic Conference
Occidental College,Men's Soccer,D3,Southern California Intercollegiate Athletic Conference
Whittier College,Men's Soccer,D3,Southern California Intercollegiate Athletic Conference
Chapman University,Men's Soccer,D3,Southern California Intercollegiate Athletic Conference
Centre College,Men's Soccer,D3,Southern Athletic Association
Rhodes College,Men's Soccer,D3,Southern Athletic Association
Trinity University TX,Men's Soccer,D3,Southern Athletic Association
Hampden-Sydney College,Men's Soccer,D3,ODAC
University of Lynchburg,Men's Soccer,D3,ODAC
Washington and Lee University,Men's Soccer,D3,ODAC
Roanoke College,Men's Soccer,D3,ODAC
Gustavus Adolphus College,Men's Soccer,D3,Minnesota Intercollegiate Athletic Conference
Pomona-Pitzer Colleges,Men's Soccer,D3,Southern California Intercollegiate Athletic Conference
Amherst College,Men's Soccer,D3,New England Small College Athletic Conference
Hamilton College,Men's Soccer,D3,New England Small College Athletic Conference
Connecticut College,Men's Soccer,D3,New England Small College Athletic Conference
Wesleyan University,Men's Soccer,D3,New England Small College Athletic Conference
Gustavus Adolphus College,Softball,D3,Minnesota Intercollegiate Athletic Conference
Concordia College,Softball,D3,Minnesota Intercollegiate Athletic Conference
Carthage College,Softball,D3,CCIW
Baldwin Wallace University,Softball,D3,Ohio Athletic Conference
Ohio Northern University,Softball,D3,Ohio Athletic Conference
DePauw University,Softball,D3,NCAC
Millikin University,Softball,D3,CCIW
University of La Verne,Softball,D3,Southern California Intercollegiate Athletic Conference
Augustana College,Softball,D3,CCIW
Buena Vista University,Softball,D3,American Rivers Conference
University of Dubuque,Softball,D3,American Rivers Conference
Wartburg College,Softball,D3,American Rivers Conference
Coe College,Softball,D3,American Rivers Conference
Heidelberg University,Softball,D3,Ohio Athletic Conference
Chapman University,Softball,D3,Southern California Intercollegiate Athletic Conference
Luther College,Softball,D3,American Rivers Conference
California Lutheran University,Softball,D3,Southern California Intercollegiate Athletic Conference
Wheaton College,Softball,D3,CCIW
Bethel University MN,Softball,D3,Minnesota Intercollegiate Athletic Conference
Texas Lutheran University,Softball,D3,American Southwest Conference
Roanoke College,Women's Soccer,D3,ODAC
Amherst College,Women's Soccer,D3,New England Small College Athletic Conference
Carleton College,Women's Soccer,D3,Minnesota Intercollegiate Athletic Conference
Gustavus Adolphus College,Women's Soccer,D3,Minnesota Intercollegiate Athletic Conference
Bethel University MN,Women's Soccer,D3,Minnesota Intercollegiate Athletic Conference
Wheaton College,Women's Soccer,D3,CCIW
Trinity University TX,Women's Soccer,D3,Southern Athletic Association
Pacific Lutheran University,Women's Soccer,D3,Northwest Conference
Lewis and Clark College,Women's Soccer,D3,Northwest Conference
Willamette University,Women's Soccer,D3,Northwest Conference
Bowdoin College,Women's Soccer,D3,New England Small College Athletic Conference
Washington and Lee University,Women's Soccer,D3,ODAC
Randolph-Macon College,Women's Soccer,D3,ODAC
Bridgewater College,Women's Soccer,D3,ODAC
Guilford College,Women's Soccer,D3,ODAC
Shenandoah University,Women's Soccer,D3,ODAC
Berry College,Women's Soccer,D3,Southern Athletic Association
Centre College,Women's Soccer,D3,Southern Athletic Association
Connecticut College,Women's Soccer,D3,New England Small College Athletic Conference
California Lutheran University,Women's Soccer,D3,Southern California Intercollegiate Athletic Conference
Trinity College,Women's Soccer,D3,NESCAC
Wesleyan University,Women's Soccer,D3,New England Small College Athletic Conference
Pomona-Pitzer Colleges,Women's Soccer,D3,Southern California Intercollegiate Athletic Conference
Lewis-Clark State College,Baseball,NAIA,Frontier Conference
University of the Cumberlands,Baseball,NAIA,Mid-South Conference
Saint Xavier University,Baseball,NAIA,Mid-States Football Association
Olivet Nazarene University,Baseball,NAIA,Mid-States Football Association
Huntington University,Baseball,NAIA,Crossroads League
Briar Cliff University,Baseball,NAIA,Great Plains Athletic Conference
Bethel University Indiana,Baseball,NAIA,Crossroads League
Lindsey Wilson College,Football,NAIA,Mid-South Conference
Briar Cliff University,Football,NAIA,Great Plains Athletic Conference
Doane University,Football,NAIA,Great Plains Athletic Conference
Grand View University,Football,NAIA,Heart of America Athletic Conference
McPherson College,Football,NAIA,KCAC
Marian University,Football,NAIA,Mid-States Football Association
Olivet Nazarene University,Football,NAIA,Mid-States Football Association
Hastings College,Football,NAIA,Great Plains Athletic Conference
Dordt University,Football,NAIA,Great Plains Athletic Conference
Keiser University,Football,NAIA,The Sun Conference
Northwestern College,Football,NAIA,Great Plains Athletic Conference
The College of Idaho,Football,NAIA,Cascade Collegiate Conference
Kansas Wesleyan University,Football,NAIA,KCAC
Sterling College,Football,NAIA,KCAC
Ottawa University,Football,NAIA,KCAC
Tabor College,Football,NAIA,KCAC
Friends University,Football,NAIA,KCAC
MidAmerica Nazarene University,Football,NAIA,Heart of America Athletic Conference
University of Montana Western,Men's Basketball,NAIA,Frontier Conference
Grace College,Men's Basketball,NAIA,Crossroads League
Goshen College,Men's Basketball,NAIA,Crossroads League
Northwestern College,Men's Basketball,NAIA,Great Plains Athletic Conference
Marian University,Men's Basketball,NAIA,Mid-States Football Association
Campbellsville University,Men's Basketball,NAIA,Mid-South Conference
The College of Idaho,Men's Basketball,NAIA,Cascade Collegiate Conference
Tabor College,Men's Soccer,NAIA,KCAC
Hastings College,Men's Soccer,NAIA,Great Plains Athletic Conference
Campbellsville University,Men's Soccer,NAIA,Mid-South Conference
Dordt University,Men's Soccer,NAIA,Great Plains Athletic Conference
Goshen College,Men's Soccer,NAIA,Crossroads League
Lindsey Wilson College,Softball,NAIA,Mid-South Conference
University of the Cumberlands,Softball,NAIA,Mid-South Conference
Faulkner University,Softball,NAIA,Sun Conference
Olivet Nazarene University,Softball,NAIA,Mid-States Football Association
Marian University,Softball,NAIA,Mid-States Football Association
Bethel University Indiana,Softball,NAIA,Crossroads League
Grace College,Softball,NAIA,Crossroads League
Northwestern College,Softball,NAIA,Great Plains Athletic Conference
Dordt University,Softball,NAIA,Great Plains Athletic Conference
Briar Cliff University,Softball,NAIA,Great Plains Athletic Conference
Hastings College,Softball,NAIA,Great Plains Athletic Conference
The College of Idaho,Softball,NAIA,Cascade Collegiate Conference
Campbellsville University,Softball,NAIA,Mid-South Conference
Saint Thomas University,Softball,NAIA,Sun Conference
Ave Maria University,Softball,NAIA,Sun Conference
Keiser University,Softball,NAIA,Sun Conference
Goshen College,Women's Soccer,NAIA,Crossroads League
Marian University,Women's Soccer,NAIA,Mid-States Football Association
The College of Idaho,Women's Soccer,NAIA,Cascade Collegiate Conference
Olivet Nazarene University,Women's Soccer,NAIA,Mid-States Football Association
Northwestern College,Women's Soccer,NAIA,Great Plains Athletic Conference
Ave Maria University,Women's Soccer,NAIA,Sun Conference
Grand View University,Women's Soccer,NAIA,Heart of America Athletic Conference
Concordia University Nebraska,Women's Soccer,NAIA,Great Plains Athletic Conference
Saint Thomas University,Women's Soccer,NAIA,Sun Conference
Bakersfield College,Baseball,NJCAA,NJCAA
Saddleback College,Baseball,NJCAA,NJCAA
Wallace State Community College,Baseball,NJCAA,Alabama Community College Conference
Fort Scott Community College,Baseball,NJCAA,KJCCC
Dodge City Community College,Baseball,NJCAA,KJCCC
Kilgore College,Baseball,NJCAA,NJCAA
Jones College,Baseball,NJCAA,MACCC
Mississippi Gulf Coast Community College,Baseball,NJCAA,MACCC
Copiah-Lincoln Community College,Baseball,NJCAA,MACCC
Hinds Community College,Baseball,NJCAA,MACCC
Itawamba Community College,Baseball,NJCAA,MACCC
Kirkwood Community College,Baseball,NJCAA,Iowa Community College Athletic Conference
Tyler Junior College,Baseball,NJCAA,NJCAA
Navarro College,Baseball,NJCAA,NJCAA
Coffeyville Community College,Baseball,NJCAA,KJCCC
Independence Community College,Baseball,NJCAA,KJCCC
Iowa Lakes Community College,Baseball,NJCAA,Iowa Community College Athletic Conference
Mt. San Antonio College,Baseball,NJCAA,NJCAA
Coahoma Community College,Football,NJCAA,MACCC
Holmes Community College,Football,NJCAA,MACCC
Mississippi Gulf Coast Community College,Football,NJCAA,MACCC
Pearl River Community College,Football,NJCAA,MACCC
Northwest Mississippi Community College,Football,NJCAA,NJCAA
Jones College,Football,NJCAA,MACCC
Hinds Community College,Football,NJCAA,MACCC
Northeastern Oklahoma A&M College,Football,NJCAA,NJCAA
Snow College,Football,NJCAA,Scenic West Athletic Conference
Ellsworth Community College,Football,NJCAA,ICCAC
Riverside City College,Football,NJCAA,Southern California Football Association
Fullerton College,Football,NJCAA,Southern California Football Association
Mt. San Antonio College,Football,NJCAA,Southern California Football Association
Lackawanna College,Football,NJCAA,NJCAA
Blinn College,Football,NJCAA,SWJCFC
Navarro College,Football,NJCAA,SWJCFC
Garden City Community College,Football,NJCAA,KJCCC
Independence Community College,Football,NJCAA,KJCCC
Wallace State Community College,Football,NJCAA,Alabama Community College Conference
Trinity Valley Community College,Football,NJCAA,SWJCFC
Tyler Junior College,Football,NJCAA,SWJCFC
Coffeyville Community College,Football,NJCAA,KJCCC
Iowa Central Community College,Football,NJCAA,ICCAC
East Central Community College,Football,NJCAA,MACCC
Highland Community College,Football,NJCAA,KJCCC
Dodge City Community College,Football,NJCAA,KJCCC
Fort Scott Community College,Football,NJCAA,KJCCC
Northern Oklahoma College,Football,NJCAA,NJCAA
Southwest Mississippi Community College,Football,NJCAA,MACCC
Cisco College,Football,NJCAA,SWJCFC
Kilgore College,Football,NJCAA,SWJCFC
Itawamba Community College,Football,NJCAA,MACCC
Copiah-Lincoln Community College,Football,NJCAA,MACCC
Pasadena City College,Football,NJCAA,Southern California Football Association
Fort Scott Community College,Men's Basketball,NJCAA,KJCCC
Highland Community College,Men's Basketball,NJCAA,KJCCC
Copiah-Lincoln Community College,Men's Basketball,NJCAA,MACCC
Trinity Valley Community College,Men's Basketball,NJCAA,NJCAA
Riverside City College,Men's Basketball,NJCAA,NJCAA
Mt. San Antonio College,Men's Basketball,NJCAA,NJCAA
Iowa Lakes Community College,Men's Basketball,NJCAA,Iowa Community College Athletic Conference
Iowa Central Community College,Men's Basketball,NJCAA,ICCAC
Navarro College,Men's Basketball,NJCAA,NJCAA
Southwest Mississippi Community College,Men's Basketball,NJCAA,MACCC
Pearl River Community College,Men's Basketball,NJCAA,MACCC
Kirkwood Community College,Men's Basketball,NJCAA,Iowa Community College Athletic Conference
Blinn College,Men's Basketball,NJCAA,NJCAA
Long Beach City College,Men's Basketball,NJCAA,NJCAA
Independence Community College,Men's Basketball,NJCAA,KJCCC
Garden City Community College,Men's Basketball,NJCAA,KJCCC
Coffeyville Community College,Men's Basketball,NJCAA,KJCCC
Dodge City Community College,Men's Basketball,NJCAA,KJCCC
Mt. San Antonio College,Men's Soccer,NJCAA,NJCAA
Fullerton College,Men's Soccer,NJCAA,NJCAA
Riverside City College,Men's Soccer,NJCAA,NJCAA
Mississippi Gulf Coast Community College,Men's Soccer,NJCAA,MACCC
